SORTER,Submitted_Name,Submitted_Author,Submitted_Genus,Submitted_Rank,Name_in_database,Author_in_database,Genus_in_database,Rank_in_database,ID_in_database,Name_set,Fuzzy,Score,name.dist,author.dist,New_name,New_author,New_ID,Family,Name_spLev,Accepted_SPNAME,NOTE
1914,Odontoglossum aureum,,Odontoglossum,2,Odontoglossum aureum,(Lindl.) Rchb.f.,Odontoglossum,2,137568,1,FALSE,0.8,0,,Cyrtochilum aureum,(Lindl.) Senghas,54485,Orchidaceae,,Cyrtochilum aureum,
1915,Odontoglossum tetraplasium,,Odontoglossum,2,Odontoglossum tetraplasium,Rchb.f.,Odontoglossum,2,137930,1,FALSE,0.8,0,,Cyrtochilum tetraplasium,(Rchb.f.) Dalström,54641,Orchidaceae,,Cyrtochilum tetraplasium,
1916,Laelia fournieri,,Laelia,2,Laelia fournieri,(Cogn.) F.E.L.Miranda,Laelia,2,106972,1,FALSE,0.8,0,,Cattleya fournieri,(Cogn.) Van den Berg,374646,Orchidaceae,,Cattleya fournieri,
1917,Pleurothallis adamantinensis,,Pleurothallis,2,Pleurothallis adamantinensis,Brade,Pleurothallis,2,159244,1,FALSE,0.8,0,,Acianthera adamantinensis,(Brade) F.Barros,217421,Orchidaceae,,Acianthera adamantinensis,
1918,Pleurothallis lineolata,,Pleurothallis,2,Pleurothallis lineolata,(Barb.Rodr.) Cogn.,Pleurothallis,2,160266,1,FALSE,0.8,0,,Pabstiella lineolata,(Barb.Rodr.) Luer,373878,Orchidaceae,,Pabstiella lineolata,
1919,Pleurothallis nemorosa,,Pleurothallis,2,Pleurothallis nemorosa,Barb.Rodr.,Pleurothallis,2,160480,1,FALSE,0.8,0,,Acianthera nemorosa,(Barb.Rodr.) F.Barros,217563,Orchidaceae,,Acianthera nemorosa,
1920,Odontoglossum ligulatum,,Odontoglossum,2,Odontoglossum ligulatum,(Ruiz & Pav.) Garay,Odontoglossum,2,137764,1,FALSE,0.8,0,,Cyrtochilum ligulatum,(Ruiz & Pav.) Mansf. ex Dalström,54560,Orchidaceae,,Cyrtochilum ligulatum,
1921,Diadenium micranthum,,Diadenium,2,Diadenium micranthum,Poepp. & Endl.,Diadenium,2,60541,1,FALSE,0.8,0,,Comparettia micrantha,(Poepp. & Endl.) M.W.Chase & N.H.Williams,456960,Orchidaceae,,Comparettia micrantha,
1922,Pachyphyllum squarrosum,,Pachyphyllum,2,Pachyphyllum squarrosum,Lindl.,Pachyphyllum,2,145195,1,FALSE,0.8,0,,Fernandezia squarrosa,(Lindl.) M.W.Chase,467098,Orchidaceae,,Fernandezia squarrosa,
1923,Sophronitis mantiqueirae,,Sophronitis,2,Sophronitis mantiqueirae,(Fowlie) Fowlie,Sophronitis,2,193057,1,FALSE,0.8,0,,Cattleya mantiqueirae,(Fowlie) Van den Berg,374608,Orchidaceae,,Cattleya mantiqueirae,
1924,Laelia pumila,,Laelia,2,Laelia pumila,(Hook.) Rchb.f.,Laelia,2,107050,1,FALSE,0.8,0,,Cattleya pumila,Hook.,36077,Orchidaceae,,Cattleya pumila,
1925,Pogonia rosea,,Pogonia,2,Pogonia rosea,(Lindl.) Rchb.f.,Pogonia,2,162019,1,FALSE,0.8,0,,Cleistes rosea,Lindl.,42292,Orchidaceae,,Cleistes rosea,
1926,Zygostates chateaubriandii,,Zygostates,2,Zygostates chateaubriandii,Ruschi,Zygostates,2,216177,1,FALSE,0.8,0,,Zygostates cornuta,Lindl.,216179,Orchidaceae,,Zygostates cornuta,
1927,Vanilla hamata,,Vanilla,2,Vanilla hamata,Klotzsch,Vanilla,2,211902,1,FALSE,0.8,0,,Vanilla pompona,Schiede,211961,Orchidaceae,,Vanilla pompona,
1928,Encyclia allemanii,,Encyclia,2,Encyclia allemanii,(Barb.Rodr.) Pabst,Encyclia,2,66946,1,FALSE,0.8,0,,Prosthechea allemanii,(Barb.Rodr.) W.E.Higgins,165793,Orchidaceae,,Prosthechea allemanii,
1929,Oncidium verrucosissimum,,Oncidium,2,Oncidium verrucosissimum,Cogn.,Oncidium,2,140068,1,FALSE,0.8,0,,Gomesa brieniana,(Rchb.f.) M.W.Chase & N.H.Williams,457665,Orchidaceae,,Gomesa brieniana,
1930,Pachygenium minarum,,Pachygenium,2,Pachygenium minarum,"(Kraenzl.) Szlach., R.González & Rutk.",Pachygenium,2,145127,1,FALSE,0.8,0,,Pelexia minarum,(Kraenzl.) Schltr.,149651,Orchidaceae,,Pelexia minarum,
1931,Pleurothallis translucida,,Pleurothallis,2,Pleurothallis translucida,Barb.Rodr.,Pleurothallis,2,161137,1,FALSE,0.8,0,,Acianthera translucida,(Barb.Rodr.) Luer,217624,Orchidaceae,,Acianthera translucida,
1932,Schomburgkia undulata,,Schomburgkia,2,Schomburgkia undulata,Lindl.,Schomburgkia,2,188361,1,FALSE,0.8,0,,Laelia undulata,(Lindl.) L.O.Williams,107085,Orchidaceae,,Laelia undulata,
1933,Scaphyglottis huebneri,,Scaphyglottis,2,Scaphyglottis huebneri,Schltr.,Scaphyglottis,2,186756,1,FALSE,0.8,0,,Scaphyglottis boliviensis,(Rolfe) B.R.Adams,186718,Orchidaceae,,Scaphyglottis boliviensis,
1934,Zygopetalum labiosum,,Zygopetalum,2,Zygopetalum labiosum,(Rich.) L.O.Williams,Zygopetalum,2,216073,1,FALSE,0.8,0,,Zygosepalum labiosum,(Rich.) C.Schweinf.,216164,Orchidaceae,,Zygosepalum labiosum,
1935,Polycycnis breviloba,,Polycycnis,2,Polycycnis breviloba,Summerh.,Polycycnis,2,162369,1,FALSE,0.8,0,,Lueckelia breviloba,(Summerh.) Jenny,115495,Orchidaceae,,Lueckelia breviloba,
1936,Pleurothallis montipelladensis,,Pleurothallis,2,Pleurothallis montipelladensis,Hoehne,Pleurothallis,2,160432,1,FALSE,0.8,0,,Anathallis aristulata,(Lindl.) Luer,371944,Orchidaceae,,Anathallis aristulata,
1937,Specklinia integripetala,,Specklinia,2,Specklinia integripetala,E.M.Pessoa & F.Barros,Specklinia,2,492967,1,FALSE,0.8,0,,Pabstiella integripetala,(E.M.Pessoa & F.Barros) Karremans,521788,Orchidaceae,,Pabstiella integripetala,
1938,Stelis hoehnei,,Stelis,2,Stelis hoehnei,Schltr.,Stelis,2,196557,1,FALSE,0.8,0,,Stelis ruprechtiana,Rchb.f.,196813,Orchidaceae,,Stelis ruprechtiana,
1939,Habenaria mattogrossensis,,Habenaria,2,Habenaria mattogrossensis,Kraenzl.,Habenaria,2,95096,1,FALSE,0.8,0,,Habenaria spathulifera,Cogn.,95623,Orchidaceae,,Habenaria spathulifera,
1940,Pleurothallis curtii,,Pleurothallis,2,Pleurothallis curtii,Schltr.,Pleurothallis,2,159734,1,FALSE,0.8,0,,Pabstiella trifida,(Lindl.) Luer,375082,Orchidaceae,,Pabstiella trifida,
1941,Encyclia pygmaea,,Encyclia,2,Encyclia pygmaea,(Hook.) Dressler,Encyclia,2,67233,1,FALSE,0.8,0,,Prosthechea pygmaea,(Hook.) W.E.Higgins,165875,Orchidaceae,,Prosthechea pygmaea,
1942,Pleurothallis wacketii,,Pleurothallis,2,Pleurothallis wacketii,Handro & Pabst,Pleurothallis,2,161263,1,FALSE,0.8,0,,Pabstiella wacketii,(Handro & Pabst) Luer,373698,Orchidaceae,,Pabstiella wacketii,
1943,Pleurothallis lepanthipoda,,Pleurothallis,2,Pleurothallis lepanthipoda,Hoehne & Schltr.,Pleurothallis,2,160237,1,FALSE,0.8,0,,Trichosalpinx montana,(Barb.Rodr.) Luer,208372,Orchidaceae,,Trichosalpinx montana,
1944,Pleurothallis hoehnei,,Pleurothallis,2,Pleurothallis hoehnei,Schltr.,Pleurothallis,2,160080,1,FALSE,0.8,0,,Anathallis heterophylla,Barb.Rodr.,8720,Orchidaceae,,Anathallis heterophylla,
1945,Stelis macrochlamys,,Stelis,2,Stelis macrochlamys,Hoehne & Schltr.,Stelis,2,196620,1,FALSE,0.8,0,,Stelis grandiflora,Lindl.,196535,Orchidaceae,,Stelis grandiflora,
1946,Pleurothallis gehrtii,,Pleurothallis,2,Pleurothallis gehrtii,Hoehne & Schltr.,Pleurothallis,2,159959,1,FALSE,0.8,0,,Anathallis caudatipetala,(C.Schweinf.) Luer,456301,Orchidaceae,,Anathallis caudatipetala,
1947,Pleurothallis altoserrana,,Pleurothallis,2,Pleurothallis altoserrana,Hoehne,Pleurothallis,2,159277,1,FALSE,0.8,0,,Acianthera glanduligera,(Lindl.) Luer,217500,Orchidaceae,,Acianthera glanduligera,
1948,Yolanda restrepioides,,Yolanda,2,Yolanda restrepioides,Hoehne,Yolanda,2,215480,1,FALSE,0.8,0,,Brachionidium restrepioides,(Hoehne) Pabst,23756,Orchidaceae,,Brachionidium restrepioides,
1949,Pseudoeurystyles gardneri,,Pseudoeurystyles,2,Pseudoeurystyles gardneri,(Lindl.) Hoehne,Pseudoeurystyles,2,166288,1,FALSE,0.8,0,,Eurystyles gardneri,(Lindl.) Garay,82980,Orchidaceae,,Eurystyles gardneri,
1950,Maxillaria iguapensis,,Maxillaria,2,Maxillaria iguapensis,Hoehne & Schltr.,Maxillaria,2,122626,1,FALSE,0.8,0,,Maxillaria imbricata,Barb.Rodr.,122627,Orchidaceae,,Maxillaria imbricata,
1951,Habenaria kuhlmannii,,Habenaria,2,Habenaria kuhlmannii,Schltr.,Habenaria,2,94917,1,FALSE,0.8,0,,Habenaria trifida,Kunth,95771,Orchidaceae,,Habenaria trifida,
1952,Barbrodria miersii,,Barbrodria,2,Barbrodria miersii,(Lindl.) Luer,Barbrodria,2,19817,1,FALSE,0.8,0,,Barbosella miersii,(Lindl.) Schltr.,19801,Orchidaceae,,Barbosella miersii,
1953,Pleurothallis lonchophylla,,Pleurothallis,2,Pleurothallis lonchophylla,(Barb.Rodr.) Cogn.,Pleurothallis,2,160284,1,FALSE,0.8,0,,,,,Orchidaceae,,Pleurothallis lonchophylla,
1954,Macradenia surinamensis,,Macradenia,2,Macradenia surinamensis,Rchb.f. & Wullschl.,Macradenia,2,116939,1,FALSE,0.8,0,,Macradenia lutescens,R.Br.,116929,Orchidaceae,,Macradenia lutescens,
1955,Barbosella handroi,,Barbosella,2,Barbosella handroi,Hoehne,Barbosella,2,19794,1,FALSE,0.8,0,,Barbosella cogniauxiana,(Speg. & Kraenzl.) Schltr.,19779,Orchidaceae,,Barbosella cogniauxiana,
1956,Pleurobotryum atropurpureum,,Pleurobotryum,2,Pleurobotryum atropurpureum,Barb.Rodr.,Pleurobotryum,2,159202,1,FALSE,0.8,0,,Acianthera atropurpurea,(Barb.Rodr.) Chiron & Van den Berg,472002,Orchidaceae,,Acianthera atropurpurea,
1957,Pleurothallis kautskyi,,Pleurothallis,2,Pleurothallis kautskyi,Pabst,Pleurothallis,2,160175,1,FALSE,0.8,0,,Anathallis kautskyi,(Pabst) Pridgeon & M.W.Chase,219835,Orchidaceae,,Anathallis kautskyi,
1958,Specklinia aphthosa,,Specklinia,2,Specklinia aphthosa,(Lindl.) F.Barros,Specklinia,2,193318,1,FALSE,0.8,0,,Acianthera aphthosa,(Lindl.) Pridgeon & M.W.Chase,217430,Orchidaceae,,Acianthera aphthosa,
1959,Pleurothallis unguiculata,,Pleurothallis,2,Pleurothallis unguiculata,Hoehne,Pleurothallis,2,161205,1,FALSE,0.8,0,,Acianthera octophrys,(Rchb.f.) Pridgeon & M.W.Chase,217568,Orchidaceae,,Acianthera octophrys,
1960,Cladobium spannagelianum,,Cladobium,2,Cladobium spannagelianum,Hoehne & Brade,Cladobium,2,41375,1,FALSE,0.8,0,,Lankesterella spannageliana,(Hoehne & Brade) Mansf.,107862,Orchidaceae,,Lankesterella spannageliana,
1961,Maxillaria spannagelii,,Maxillaria,2,Maxillaria spannagelii,Hoehne,Maxillaria,2,122982,1,FALSE,0.8,0,,Maxillaria pumila,Hook.,122891,Orchidaceae,,Maxillaria pumila,
1962,Pleurothallis crebrifolia,,Pleurothallis,2,Pleurothallis crebrifolia,(Barb.Rodr.) Cogn.,Pleurothallis,2,159692,1,FALSE,0.8,0,,Anathallis aristulata,(Lindl.) Luer,371944,Orchidaceae,,Anathallis aristulata,
1963,Epidendrum widgrenii,,Epidendrum,2,Epidendrum widgrenii,Lindl.,Epidendrum,2,69905,1,FALSE,0.8,0,,Prosthechea widgrenii,(Lindl.) W.E.Higgins,165900,Orchidaceae,,Prosthechea widgrenii,
1964,Cranichis bradei,,Cranichis,2,Cranichis bradei,Schltr.,Cranichis,2,48611,1,FALSE,0.8,0,,Cranichis muscosa,Sw.,48659,Orchidaceae,,Cranichis muscosa,
1965,Pseudostelis bradei,,Pseudostelis,2,Pseudostelis bradei,Schltr.,Pseudostelis,2,166565,1,FALSE,0.8,0,,Stelis deregularis,Barb.Rodr.,196457,Orchidaceae,,Stelis deregularis,
1966,Physosiphon bradei,,Physosiphon,2,Physosiphon bradei,Schltr.,Physosiphon,2,155763,1,FALSE,0.8,0,,Madisonia bradei,(Schltr.) Toscano & E.C.Smidt,548507,Orchidaceae,,Madisonia bradei,
1967,Cladobium oliganthum,,Cladobium,2,Cladobium oliganthum,Hoehne & Schltr.,Cladobium,2,41373,1,FALSE,0.8,0,,Lankesterella ceracifolia,(Barb.Rodr.) Mansf.,107849,Orchidaceae,,Lankesterella ceracifolia,
1968,Polystachya edwallii,,Polystachya,2,Polystachya edwallii,Hoehne & Schltr.,Polystachya,2,162780,1,FALSE,0.8,0,,Polystachya foliosa,(Hook.) Rchb.f.,162802,Orchidaceae,,Polystachya foliosa,
1969,Spiranthes spirata,,Spiranthes,2,Spiranthes spirata,Hoehne,Spiranthes,2,194533,1,FALSE,0.8,0,,Lyroglossa grisebachii,(Cogn.) Schltr.,116092,Orchidaceae,,Lyroglossa grisebachii,
1970,Sophronitis alagoensis,,Sophronitis,2,Sophronitis alagoensis,V.P.Castro & Chiron,Sophronitis,2,265997,1,FALSE,0.8,0,,Cattleya alagoensis,(V.P.Castro & Chiron) Van den Berg,374641,Orchidaceae,,Cattleya alagoensis,
1971,Encyclia aemula,,Encyclia,2,Encyclia aemula,(Lindl.) Carnevali & I.Ramírez,Encyclia,2,66936,1,FALSE,0.8,0,,Prosthechea aemula,(Lindl.) W.E.Higgins,165791,Orchidaceae,,Prosthechea aemula,
1972,Restrepia pleurothalloides,,Restrepia,2,Restrepia pleurothalloides,Cogn.,Restrepia,2,177472,1,FALSE,0.8,0,,Pabstiella pleurothalloides,(Cogn.) Luer,375045,Orchidaceae,,Pabstiella pleurothalloides,
1973,Trigonidium macranthum,,Trigonidium,2,Trigonidium macranthum,Barb.Rodr.,Trigonidium,2,208721,1,FALSE,0.8,0,,Maxillaria macrantha,(Barb.Rodr.) Molinari,521156,Orchidaceae,,Maxillaria macrantha,
1974,Stelis arcuata,,Stelis,2,Stelis arcuata,O.Duque,Stelis,2,474592,1,FALSE,0.8,0,,,,,Orchidaceae,,Stelis arcuata,
1975,Pleurothallis heliconiscapa,,Pleurothallis,2,Pleurothallis heliconiscapa,Hoehne,Pleurothallis,2,160048,1,FALSE,0.8,0,,Acianthera heliconiscapa,(Hoehne) F.Barros,217510,Orchidaceae,,Acianthera heliconiscapa,
1976,Habenaria albertii,,Habenaria,2,Habenaria albertii,Hoehne,Habenaria,2,94148,1,FALSE,0.8,0,,Habenaria rolfeana,Schltr.,95512,Orchidaceae,,Habenaria rolfeana,
1977,Habenaria loefgrenii,,Habenaria,2,Habenaria loefgrenii,Cogn.,Habenaria,2,95009,1,FALSE,0.8,0,,Habenaria brevidens,Lindl.,94312,Orchidaceae,,Habenaria brevidens,
1978,Laelia bradei,,Laelia,2,Laelia bradei,Pabst,Laelia,2,106925,1,FALSE,0.8,0,,Cattleya bradei,(Pabst) Van den Berg,374634,Orchidaceae,,Cattleya bradei,
1979,Oncidium adamantinum,,Oncidium,2,Oncidium adamantinum,Marçal & Cath.,Oncidium,2,344456,1,FALSE,0.8,0,,Gomesa adamantina,(Marçal & Cath.) M.W.Chase & N.H.Williams,457653,Orchidaceae,,Gomesa adamantina,
1980,Pachygenium viride,,Pachygenium,2,Pachygenium viride,"(Cogn.) Szlach., R.González & Rutk.",Pachygenium,2,145145,1,FALSE,0.8,0,,Pelexia viridis,(Cogn.) Schltr.,149702,Orchidaceae,,Pelexia viridis,
1981,Grobya bibrachiata,,Grobya,2,Grobya bibrachiata,Hoehne,Grobya,2,92705,1,FALSE,0.8,0,,Grobya fascifera,Rchb.f.,92706,Orchidaceae,,Grobya fascifera,
1982,Epidendrum ansiferum,,Epidendrum,2,Epidendrum ansiferum,Rchb.f. & Warsz.,Epidendrum,2,67793,1,FALSE,0.8,0,,Epidendrum secundum,Jacq.,69534,Orchidaceae,,Epidendrum secundum,
1983,Pleurothallis sonderanoides,,Pleurothallis,2,Pleurothallis sonderanoides,Hoehne,Pleurothallis,2,160996,1,FALSE,0.8,0,,Acianthera parva,(Rolfe) F.Barros & L.R.S.Guim.,466682,Orchidaceae,,Acianthera parva,
1984,Polystachya tricuspidata,,Polystachya,2,Polystachya tricuspidata,Hoehne,Polystachya,2,163069,1,FALSE,0.8,0,,Polystachya concreta,(Jacq.) Garay & H.R.Sweet,162742,Orchidaceae,,Polystachya concreta,
1985,Pleurobotryum crepinianum,,Pleurobotryum,2,Pleurobotryum crepinianum,(Cogn.) Hoehne,Pleurobotryum,2,159203,1,FALSE,0.8,0,,Acianthera crepiniana,(Cogn.) Chiron & Van den Berg,472004,Orchidaceae,,Acianthera crepiniana,
1986,Acianthera cryptoceras,,Acianthera,2,Acianthera cryptoceras,(Rchb.f.) F.Barros,Acianthera,2,217474,1,FALSE,0.8,0,,Acianthera glanduligera,(Lindl.) Luer,217500,Orchidaceae,,Acianthera glanduligera,
1987,Pleurothallis susanensis,,Pleurothallis,2,Pleurothallis susanensis,Hoehne,Pleurothallis,2,161078,1,FALSE,0.8,0,,Stelis susanensis,(Hoehne) Pridgeon & M.W.Chase,267077,Orchidaceae,,Stelis susanensis,
1988,Zygopetalum jugosum,,Zygopetalum,2,Zygopetalum jugosum,(Lindl.) Schltr.,Zygopetalum,2,216067,1,FALSE,0.8,0,,Pabstia jugosa,(Lindl.) Garay,145086,Orchidaceae,,Pabstia jugosa,
1989,Pabstiella bicolor,,Pabstiella,2,Pabstiella bicolor,(Barb.Rodr.) Luer & Toscano,Pabstiella,2,492405,1,FALSE,0.8,0,,Pabstiella quadridentata,(Barb.Rodr.) Luer,375067,Orchidaceae,,Pabstiella quadridentata,
1990,Promenaea viridiflora,,Promenaea,2,Promenaea viridiflora,F.Barros & Barberena,Promenaea,2,497492,1,FALSE,0.8,0,,Promenaea stapelioides f. viridiflora,(F.Barros & Barberena) Meneguzzo,3294618,Orchidaceae,,Promenaea stapelioides,
1991,Beadlea longibracteata,,Beadlea,2,Beadlea longibracteata,(Barb.Rodr.) Garay,Beadlea,2,20182,1,FALSE,0.8,0,,Cyclopogon longibracteatus,(Barb.Rodr.) Schltr.,52776,Orchidaceae,,Cyclopogon longibracteatus,
1992,Cyclopogon atroviridis,,Cyclopogon,2,Cyclopogon atroviridis,Barb.Rodr.,Cyclopogon,2,52730,1,FALSE,0.8,0,,Mesadenella atroviridis,(Barb.Rodr.) Garay,125870,Orchidaceae,,Mesadenella atroviridis,
1993,Oncidium ramiferum,,Oncidium,2,Oncidium ramiferum,Klotzsch,Oncidium,2,139855,1,FALSE,0.8,0,,Grandiphyllum auricula,(Vell.) Docha Neto,344208,Orchidaceae,,Grandiphyllum auricula,
1994,Maxillaria rupestris,,Maxillaria,2,Maxillaria rupestris,Barb.Rodr.,Maxillaria,2,122939,1,FALSE,0.8,0,,Maxillaria picta,Hook.,122853,Orchidaceae,,Maxillaria picta,
1995,Hadrolaelia crispa,,Hadrolaelia,2,Hadrolaelia crispa,(Lindl.) Chiron & V.P.Castro,Hadrolaelia,2,247864,1,FALSE,0.8,0,,Cattleya crispa,Lindl.,35865,Orchidaceae,,Cattleya crispa,
1996,Anneliesia russelliana,,Anneliesia,2,Anneliesia russelliana,(Lindl.) Senghas & Lückel,Anneliesia,2,10093,1,FALSE,0.8,0,,Miltonia russelliana,(Lindl.) Lindl.,128318,Orchidaceae,,Miltonia russelliana,
1997,Beadlea aprica,,Beadlea,2,Beadlea aprica,(Lindl.) Garay,Beadlea,2,20148,1,FALSE,0.8,0,,Cyclopogon apricus,(Lindl.) Schltr.,52727,Orchidaceae,,Cyclopogon apricus,
1998,Pleurothallis jordanensis,,Pleurothallis,2,Pleurothallis jordanensis,Hoehne,Pleurothallis,2,160162,1,FALSE,0.8,0,,Anathallis jordanensis,(Hoehne) F.Barros,219834,Orchidaceae,,Anathallis jordanensis,
1999,Hoffmannseggella tereticaulis,,Hoffmannseggella,2,Hoffmannseggella tereticaulis,(Hoehne) H.G.Jones,Hoffmannseggella,2,99582,1,FALSE,0.8,0,,Cattleya tereticaulis,(Hoehne) Van den Berg,374528,Orchidaceae,,Cattleya tereticaulis,
2000,Beadlea itatiaiensis,,Beadlea,2,Beadlea itatiaiensis,(Kraenzl.) Garay,Beadlea,2,20179,1,FALSE,0.8,0,,Cyclopogon itatiaiensis,(Kraenzl.) Hoehne,52771,Orchidaceae,,Cyclopogon itatiaiensis,
2001,Erythrodes schlechteriana,,Erythrodes,2,Erythrodes schlechteriana,(Hoehne) Pabst,Erythrodes,2,72218,1,FALSE,0.8,0,,Microchilus schlechterianus,(Hoehne) E.C.Smidt & M.W.Chase,3292907,Orchidaceae,,Microchilus schlechterianus,
2002,Encyclia euosma,,Encyclia,2,Encyclia euosma,(Rchb.f.) Porto & Brade,Encyclia,2,67055,1,FALSE,0.8,0,,Encyclia ionosma,(Lindl.) Schltr.,67110,Orchidaceae,,Encyclia ionosma,
2003,Hadrolaelia perrinii,,Hadrolaelia,2,Hadrolaelia perrinii,(Lindl.) Chiron & V.P.Castro,Hadrolaelia,2,247873,1,FALSE,0.8,0,,Cattleya perrinii,Lindl.,36064,Orchidaceae,,Cattleya perrinii,
2004,Habenaria leaoana,,Habenaria,2,Habenaria leaoana,Schltr.,Habenaria,2,94949,1,FALSE,0.8,0,,Habenaria sprucei,Cogn.,95638,Orchidaceae,,Habenaria sprucei,
2005,Pleurothallis serpentula,,Pleurothallis,2,Pleurothallis serpentula,Barb.Rodr.,Pleurothallis,2,160953,1,FALSE,0.8,0,,Acianthera serpentula,(Barb.Rodr.) F.Barros,217610,Orchidaceae,,Acianthera serpentula,
2006,Maxillaria iridifolia,,Maxillaria,2,Maxillaria iridifolia,(Bateman ex Rchb.f.) Rchb.f.,Maxillaria,2,122633,1,FALSE,0.8,0,,Maxillaria valenzuelana,(A.Rich.) Nash,123074,Orchidaceae,,Maxillaria valenzuelana,
2007,Centroglossa nunes-limae,,Centroglossa,2,Centroglossa nunes-limae,Porto & Brade,Centroglossa,2,36295,1,FALSE,0.8,0,,,,,Orchidaceae,,Centroglossa nunes-limae,
2008,Epidendrum noackii,,Epidendrum,2,Epidendrum noackii,Cogn.,Epidendrum,2,69044,1,FALSE,0.8,0,,Epidendrum densiflorum,Hook.,68257,Orchidaceae,,Epidendrum densiflorum,
2009,Maxillaria similis,,Maxillaria,2,Maxillaria similis,Garay & Dunst.,Maxillaria,2,122973,1,FALSE,0.8,0,,Maxillaria graminifolia,(Kunth) Rchb.f.,122565,Orchidaceae,,Maxillaria graminifolia,
2010,Sarcoglottis rupicola,,Sarcoglottis,2,Sarcoglottis rupicola,Garay,Sarcoglottis,2,185227,1,FALSE,0.8,0,,Veyretia rupicola,(Garay) F.Barros,271367,Orchidaceae,,Veyretia rupicola,
2011,Anathallis papuligera,,Anathallis,2,Anathallis papuligera,(Schltr.) Pridgeon & M.W.Chase,Anathallis,2,219858,1,FALSE,0.8,0,,Stelis papuligera,(Schltr.) Karremans,493236,Orchidaceae,,Stelis papuligera,
2012,Lycaste fimbriata,,Lycaste,2,Lycaste fimbriata,(Poepp. & Endl.) Cogn.,Lycaste,2,115763,1,FALSE,0.8,0,,Ida fimbriata,(Poepp. & Endl.) A.Ryan & Oakeley,249826,Orchidaceae,,Ida fimbriata,
2013,Physurus lacteolus,,Physurus,2,Physurus lacteolus,Barb.Rodr.,Physurus,2,155890,1,FALSE,0.8,0,,Microchilus hylibates,(Rchb.f.) E.C.Smidt & M.W.Chase,3292903,Orchidaceae,,Microchilus hylibates,
2014,Encyclia ensiformis,,Encyclia,2,Encyclia ensiformis,(Vell.) Hoehne,Encyclia,2,67053,1,FALSE,0.8,0,,Encyclia oncidioides,(Lindl.) Schltr.,67180,Orchidaceae,,Encyclia oncidioides,
2015,Encyclia almasii,,Encyclia,2,Encyclia almasii,(Hoehne) Pabst,Encyclia,2,66948,1,FALSE,0.8,0,,Prosthechea glumacea,(Lindl.) W.E.Higgins,165835,Orchidaceae,,Prosthechea glumacea,
2016,Brasilidium tapiraiense,,Brasilidium,2,Brasilidium tapiraiense,Campacci,Brasilidium,2,456645,1,FALSE,0.8,0,,Gomesa tapiraiensis,(Campacci) J.M.H.Shaw,488607,Orchidaceae,,Gomesa tapiraiensis,
2017,Erythrodes austrobrasiliensis,,Erythrodes,2,Erythrodes austrobrasiliensis,(Porsch) Pabst,Erythrodes,2,72098,1,FALSE,0.8,0,,Microchilus austrobrasiliensis,(Porsch) Ormerod,254424,Orchidaceae,,Microchilus austrobrasiliensis,
2018,Encyclia inversa,,Encyclia,2,Encyclia inversa,(Lindl.) Pabst,Encyclia,2,67107,1,FALSE,0.8,0,,Prosthechea bulbosa,(Vell.) W.E.Higgins,165806,Orchidaceae,,Prosthechea bulbosa,
2019,Beadlea diversifolia,,Beadlea,2,Beadlea diversifolia,(Cogn.) Garay,Beadlea,2,20162,1,FALSE,0.8,0,,Cyclopogon apricus,(Lindl.) Schltr.,52727,Orchidaceae,,Cyclopogon apricus,
2020,Ponera australis,,Ponera,2,Ponera australis,Cogn.,Ponera,2,163220,1,FALSE,0.8,0,,Nemaconia striata,"(Lindl.) Van den Berg, Salazar & Soto Arenas",373474,Orchidaceae,,Nemaconia striata,
2021,Physosiphon hystrix,,Physosiphon,2,Physosiphon hystrix,Kraenzl.,Physosiphon,2,155772,1,FALSE,0.8,0,,Acianthera hystrix,(Kraenzl.) F.Barros,217519,Orchidaceae,,Acianthera hystrix,
2022,Oncidium robustissimum,,Oncidium,2,Oncidium robustissimum,Rchb.f.,Oncidium,2,139881,1,FALSE,0.8,0,,Grandiphyllum divaricatum,(Lindl.) Docha Neto,344209,Orchidaceae,,Grandiphyllum divaricatum,
2023,Habenaria butantanensis,,Habenaria,2,Habenaria butantanensis,Hoehne & Schltr.,Habenaria,2,94330,1,FALSE,0.8,0,,Habenaria balansae,Cogn.,94236,Orchidaceae,,Habenaria balansae,
2024,Epidendrum raniferum,,Epidendrum,2,Epidendrum raniferum,Lindl.,Epidendrum,2,69404,1,FALSE,0.8,0,,Epidendrum cristatum,Ruiz & Pav.,68205,Orchidaceae,,Epidendrum cristatum,
2025,Trichosalpinx sordida,,Trichosalpinx,2,Trichosalpinx sordida,(Kraenzl.) Luer,Trichosalpinx,2,208413,1,FALSE,0.8,0,,Pabstiella sordida,(Kraenzl.) Luer,375060,Orchidaceae,,Pabstiella sordida,
2026,Habenaria flaccida,,Habenaria,2,Habenaria flaccida,Kraenzl.,Habenaria,2,94638,1,FALSE,0.8,0,,Habenaria regnellii,Cogn.,95472,Orchidaceae,,Habenaria regnellii,
2027,Quekettia duseniana,,Quekettia,2,Quekettia duseniana,Kraenzl.,Quekettia,2,171375,1,FALSE,0.8,0,,Capanemia theresae,Barb.Rodr.,33949,Orchidaceae,,Capanemia theresae,
