"Bioregion","Species","affinity","fidelity","indval"
"3","Codonorchis",1,0.909090909090909,0.909090909090909
"3","Coelia",0,0,0
"3","Coeliopsis",0,0,0
"3","Coelogyne",0,0,0
"3","Coenoemersa",0,0,0
"3","Coilochilus",0,0,0
"3","Collabium",0,0,0
"3","Comparettia",0,0,0
"3","Constantia",0,0,0
"3","Cooktownia",0,0,0
"3","Corallorhiza",0,0,0
"3","Coryanthes",0,0,0
"3","Corybas",0,0,0
"3","Corycium",0,0,0
"3","Corymborkis",0,0,0
"3","Cottonia",0,0,0
"3","Cotylolabium",0,0,0
"3","Cranichis",0,0,0
"3","Cremastra",0,0,0
"3","Crepidium",0,0,0
"3","Crossoglossa",0,0,0
"3","Crossoliparis",0,0,0
"3","Cryptarrhena",0,0,0
"3","Cryptochilus",0,0,0
"3","Cryptopus",0,0,0
"3","Cryptostylis",0,0,0
"3","Cuitlauzina",0,0,0
"3","Cyanaeorchis",0,0,0
"3","Cybebus",0,0,0
"3","Cyclopogon",0,0,0
"3","Cycnoches",0,0,0
"3","Cylindrolobus",0,0,0
"3","Cymbidium",0,0,0
"3","Cymbilabia",0,0,0
"3","Cymboglossum",0,0,0
"3","Cynorkis",0,0,0
"3","Cypripedium",0,0,0
"3","Cyrtochiloides",0,0,0
"3","Cyrtochilum",0,0,0
"3","Cyrtopodium",0,0,0
"3","Cyrtorchis",0,0,0
"3","Cyrtosia",0,0,0
"3","Cyrtostylis",0,0,0
"3","Cystorchis",0,0,0
"3","Dactylorhiza",0,0,0
"3","Dactylostalix",0,0,0
"3","Daiotyla",0,0,0
"3","Danhatchia",0,0,0
"3","Degranvillea",0,0,0
"3","Deiregyne",0,0,0
"3","Dendrobium",0,0,0
"3","Dendrolirium",0,0,0
"3","Dendrophylax",0,0,0
"3","Devogelia",0,0,0
"3","Diaphananthe",0,0,0
"3","Diceratostele",0,0,0
"3","Dichaea",0,0,0
"3","Dichromanthus",0,0,0
"3","Didymoplexiella",0,0,0
"3","Didymoplexis",0,0,0
"3","Dienia",0,0,0
"3","Diglyphosa",0,0,0
"3","Dilochia",0,0,0
"3","Dilochiopsis",0,0,0
"3","Dilomilis",0,0,0
"3","Dimerandra",0,0,0
"3","Dimorphorchis",0,0,0
"3","Dinema",0,0,0
"3","Dinklageella",0,0,0
"3","Diodonopsis",0,0,0
"3","Diplocentrum",0,0,0
"3","Diplomeris",0,0,0
"3","Diploprora",0,0,0
"3","Dipodium",0,0,0
"3","Disa",0,0,0
"3","Discyphus",0,0,0
"3","Disperis",0,0,0
"3","Diuris",0,0,0
"3","Domingoa",0,0,0
"3","Dossinia",0,0,0
"3","Dracomonticola",0,0,0
"3","Draconanthes",0,0,0
"3","Dracula",0,0,0
"3","Drakaea",0,0,0
"3","Dresslerella",0,0,0
"3","Dressleria",0,0,0
"3","Dryadella",0,0,0
"3","Dryadorchis",0,0,0
"3","Drymoanthus",0,0,0
"3","Duckeella",0,0,0
"3","Dunstervillea",0,0,0
"3","Dyakia",0,0,0
"3","Earina",0,0,0
"3","Echinorhyncha",0,0,0
"3","Echinosepala",0,0,0
"3","Eggelingia",0,0,0
"3","Eleorchis",0,0,0
"3","Elleanthus",0,0,0
"3","Eloyella",0,0,0
"3","Eltroplectris",0,0,0
"3","Embreea",0,0,0
"3","Encyclia",0,0,0
"3","Ephippianthus",0,0,0
"3","Epiblastus",0,0,0
"3","Epiblema",0,0,0
"3","Epidendrum",0,0,0
"3","Epipactis",0,0,0
"3","Epipogium",0,0,0
"3","Epistephium",0,0,0
"3","Erasanthe",0,0,0
"3","Eria",0,0,0
"3","Eriaxis",0,0,0
"3","Eriochilus",0,0,0
"3","Eriodes",0,0,0
"3","Eriopsis",0,0,0
"3","Erycina",0,0,0
"3","Erythrodes",0,0,0
"3","Erythrorchis",0,0,0
"3","Espinhassoa",0,0,0
"3","Eulophia",0,0,0
"3","Euryblema",0,0,0
"3","Eurycentrum",0,0,0
"3","Eurychone",0,0,0
"3","Eurystyles",0,0,0
"3","Evotella",0,0,0
"3","Fernandezia",0,0,0
"3","Frondaria",0,0,0
"3","Fuertesiella",0,0,0
"3","Funkiella",0,0,0
"3","Galeandra",0,0,0
"3","Galearis",0,0,0
"3","Galeoglossum",0,0,0
"3","Galeola",0,0,0
"3","Galeottia",0,0,0
"3","Galeottiella",0,0,0
"3","Gastrochilus",0,0,0
"3","Gastrodia",0,0,0
"3","Gavilea",1,0.833333333333333,0.833333333333333
"3","Gennaria",0,0,0
"3","Genoplesium",0,0,0
"3","Glomera",0,0,0
"3","Gomesa",0,0,0
"3","Gomphichis",0,0,0
"3","Gonatostylis",0,0,0
"3","Gongora",0,0,0
"3","Goodyera",0,0,0
"3","Govenia",0,0,0
"3","Grammangis",0,0,0
"3","Grammatophyllum",0,0,0
"3","Grandiphyllum",0,0,0
"3","Graphorkis",0,0,0
"3","Gravendeelia",0,0,0
"3","Greenwoodiella",0,0,0
"3","Grobya",0,0,0
"3","Grosourdya",0,0,0
"3","Guanchezia",0,0,0
"3","Guarianthe",0,0,0
"3","Gunnarella",0,0,0
"3","Gymnadenia",0,0,0
"3","Habenaria",0.5,0.0053248136315229,0.00266240681576145
"3","Hagsatera",0,0,0
"3","Halleorchis",0,0,0
"3","Hammarbya",0,0,0
"3","Hancockia",0,0,0
"3","Hapalorchis",0,0,0
"3","Helleriella",0,0,0
"3","Helonoma",0,0,0
"3","Hemipilia",0,0,0
"3","Herminium",0,0,0
"3","Herpysma",0,0,0
"3","Hetaeria",0,0,0
"3","Himantoglossum",0,0,0
"3","Hintonella",0,0,0
"3","Hoehneella",0,0,0
"3","Hofmeisterella",0,0,0
"3","Holcoglossum",0,0,0
"3","Holothrix",0,0,0
"3","Homalopetalum",0,0,0
"3","Horichia",0,0,0
"3","Horvatia",0,0,0
"3","Houlletia",0,0,0
"3","Hsenhsua",0,0,0
"3","Huntleya",0,0,0
"3","Huttonaea",0,0,0
"3","Hylophila",0,0,0
"3","Hymenorchis",0,0,0
"3","Ida",0,0,0
"3","Imerinaea",0,0,0
"3","Ionopsis",0,0,0
"3","Isabelia",0,0,0
"3","Isochilus",0,0,0
"3","Isotria",0,0,0
"3","Ixyophora",0,0,0
"3","Jacquiniella",0,0,0
"3","Jejewoodia",0,0,0
"3","Jumellea",0,0,0
"3","Kefersteinia",0,0,0
"3","Kegeliella",0,0,0
"3","Kionophyton",0,0,0
"3","Koellensteinia",0,0,0
"3","Kylicanthe",0,0,0
"3","Lacaena",0,0,0
"3","Laelia",0,0,0
"3","Lankesterella",0,0,0
"3","Lankesteriana",0,0,0
"3","Lecanorchis",0,0,0
"3","Lemurella",0,0,0
"3","Lemurorchis",0,0,0
"3","Leochilus",0,0,0
"3","Lepanthes",0,0,0
"3","Lepanthopsis",0,0,0
"3","Lepidogyne",0,0,0
"3","Leporella",0,0,0
"3","Leptoceras",0,0,0
"3","Leptotes",0,0,0
"3","Limodorum",0,0,0
"3","Liparis",0,0,0
"3","Listrostachys",0,0,0
"3","Lockhartia",0,0,0
"3","Loefgrenianthus",0,0,0
"3","Ludisia",0,0,0
"3","Lueckelia",0,0,0
"3","Lueddemannia",0,0,0
"3","Luisia",0,0,0
"3","Lycaste",0,0,0
"3","Lycomormium",0,0,0
"3","Lyperanthus",0,0,0
"3","Lyroglossa",0,0,0
"3","Macodes",0,0,0
"3","Macradenia",0,0,0
"3","Macroclinium",0,0,0
"3","Macropodanthus",0,0,0
"3","Madisonia",0,0,0
"3","Malaxis",0,0,0
"3","Manniella",0,0,0
"3","Masdevallia",0,0,0
"3","Maxillaria",0,0,0
"3","Mediocalcar",0,0,0
"3","Megalorchis",0,0,0
"3","Megastylis",0,0,0
"3","Meiracyllium",0,0,0
"3","Mengzia",0,0,0
"3","Mesadenella",0,0,0
"3","Mesadenus",0,0,0
"3","Mexipedium",0,0,0
"3","Microchilus",0,0,0
"3","Microcoelia",0,0,0
"3","Microepidendrum",0,0,0
"3","Micropera",0,0,0
"3","Microsaccus",0,0,0
"3","Microthelys",0,0,0
"3","Microtis",0,0,0
"3","Miltonia",0,0,0
"3","Miltoniopsis",0,0,0
"3","Mobilabium",0,0,0
"3","Monophyllorchis",0,0,0
"3","Mormodes",0,0,0
"3","Mycaranthes",0,0,0
"3","Myoxanthus",0,0,0
"3","Myrmecophila",0,0,0
"3","Myrosmodes",0,0,0
"3","Mystacidium",0,0,0
"3","Nemaconia",0,0,0
"3","Neobathiea",0,0,0
"3","Neobolusia",0,0,0
"3","Neocogniauxia",0,0,0
"3","Neogardneria",0,0,0
"3","Neomoorea",0,0,0
"3","Neotinea",0,0,0
"3","Neottia",0,0,0
"3","Nephelaphyllum",0,0,0
"3","Nephrangis",0,0,0
"3","Nervilia",0,0,0
"3","Neuwiedia",0,0,0
"3","Nidema",0,0,0
"3","Nohawilliamsia",0,0,0
"3","Nothostele",0,0,0
"3","Notylia",0,0,0
"3","Notyliopsis",0,0,0
"3","Oberonia",0,0,0
"3","Oberonioides",0,0,0
"3","Octarrhena",0,0,0
"3","Octomeria",0,0,0
"3","Odontochilus",0,0,0
"3","Odontoglossum",0,0,0
"3","Odontorrhynchus",0,0,0
"3","Oeonia",0,0,0
"3","Oeoniella",0,0,0
"3","Oestlundia",0,0,0
"3","Oligophyton",0,0,0
"3","Oliveriana",0,0,0
"3","Oncidium",0,0,0
"3","Ophidion",0,0,0
"3","Ophioglossella",0,0,0
"3","Ophrys",0,0,0
"3","Orchipedum",0,0,0
"3","Orchis",0,0,0
"3","Oreorchis",0,0,0
"3","Orestias",0,0,0
"3","Orleanesia",0,0,0
"3","Ornithocephalus",0,0,0
"3","Orthoceras",0,0,0
"3","Otoglossum",0,0,0
"3","Otostylis",0,0,0
"3","Oxystophyllum",0,0,0
"3","Pabstia",0,0,0
"3","Pabstiella",0,0,0
"3","Pachites",0,0,0
"3","Pachyplectron",0,0,0
"3","Pachystoma",0,0,0
"3","Palmorchis",0,0,0
"3","Paphinia",0,0,0
"3","Paphiopedilum",0,0,0
"3","Papilionanthe",0,0,0
"3","Papuaea",0,0,0
"3","Paracaleana",0,0,0
"3","Paradisanthus",0,0,0
"3","Pecteilis",0,0,0
"3","Pelatantheria",0,0,0
"3","Pelexia",0,0,0
"3","Pendusalpinx",0,0,0
"3","Pennilabium",0,0,0
"3","Peristeranthus",0,0,0
"3","Peristeria",0,0,0
"3","Peristylus",0,0,0
"3","Pescatoria",0,0,0
"3","Phalaenopsis",0,0,0
"3","Pheladenia",0,0,0
"3","Phloeophila",0,0,0
"3","Phragmipedium",0,0,0
"3","Phreatia",0,0,0
"3","Phymatidium",0,0,0
"3","Physogyne",0,0,0
"3","Pilophyllum",0,0,0
"3","Pinalia",0,0,0
"3","Platanthera",0,0,0
"3","Platycoryne",0,0,0
"3","Platyrhiza",0,0,0
"3","Platystele",0,0,0
"3","Plectorrhiza",0,0,0
"3","Plectrelminthus",0,0,0
"3","Plectrophora",0,0,0
"3","Pleione",0,0,0
"3","Pleurothallis",0,0,0
"3","Pleurothallopsis",0,0,0
"3","Plocoglottis",0,0,0
"3","Poaephyllum",0,0,0
"3","Podangis",0,0,0
"3","Podochilus",0,0,0
"3","Pogonia",0,0,0
"3","Pogoniopsis",0,0,0
"3","Polycycnis",0,0,0
"3","Polyotidium",0,0,0
"3","Polystachya",0,0,0
"3","Pomatocalpa",0,0,0
"3","Ponera",0,0,0
"3","Ponthieva",0,0,0
"3","Porpax",0,0,0
"3","Porphyrostachys",0,0,0
"3","Porroglossum",0,0,0
"3","Porrorhachis",0,0,0
"3","Praecoxanthus",0,0,0
"3","Prasophyllum",0,0,0
"3","Prescottia",0,0,0
"3","Promenaea",0,0,0
"3","Prosthechea",0,0,0
"3","Pseuderia",0,0,0
"3","Pseudocentrum",0,0,0
"3","Pseudogoodyera",0,0,0
"3","Pseudolaelia",0,0,0
"3","Pseudorchis",0,0,0
"3","Pseudovanilla",0,0,0
"3","Psilochilus",0,0,0
"3","Psychilis",0,0,0
"3","Psychopsiella",0,0,0
"3","Psychopsis",0,0,0
"3","Pterichis",0,0,0
"3","Pteroceras",0,0,0
"3","Pteroglossa",0,0,0
"3","Pterostemma",0,0,0
"3","Pterostylis",0,0,0
"3","Pterygodium",0,0,0
"3","Pupulinia",0,0,0
"3","Pygmaeorchis",0,0,0
"3","Pyrorchis",0,0,0
"3","Quechua",0,0,0
"3","Quekettia",0,0,0
"3","Quisqueya",0,0,0
"3","Rangaeris",0,0,0
"3","Rauhiella",0,0,0
"3","Renanthera",0,0,0
"3","Restrepia",0,0,0
"3","Restrepiella",0,0,0
"3","Rhinerrhiza",0,0,0
"3","Rhipidoglossum",0,0,0
"3","Rhizanthella",0,0,0
"3","Rhomboda",0,0,0
"3","Rhynchogyna",0,0,0
"3","Rhyncholaelia",0,0,0
"3","Rhynchostele",0,0,0
"3","Rhynchostylis",0,0,0
"3","Ridleyella",0,0,0
"3","Rimacola",0,0,0
"3","Risleya",0,0,0
"3","Robiquetia",0,0,0
"3","Rodriguezia",0,0,0
"3","Roeperocharis",0,0,0
"3","Rossioglossum",0,0,0
"3","Rudolfiella",0,0,0
"3","Saccolabiopsis",0,0,0
"3","Saccolabium",0,0,0
"3","Sacoila",0,0,0
"3","Sanderella",0,0,0
"3","Sarcanthopsis",0,0,0
"3","Sarcochilus",0,0,0
"3","Sarcoglottis",0,0,0
"3","Sarcoglyphis",0,0,0
"3","Satyrium",0,0,0
"3","Saundersia",0,0,0
"3","Sauroglossum",0,0,0
"3","Scaphosepalum",0,0,0
"3","Scaphyglottis",0,0,0
"3","Schiedeella",0,0,0
"3","Schizochilus",0,0,0
"3","Schlimia",0,0,0
"3","Schoenorchis",0,0,0
"3","Scuticaria",0,0,0
"3","Seidenfadenia",0,0,0
"3","Selenipedium",0,0,0
"3","Serapias",0,0,0
"3","Sertifera",0,0,0
"3","Sievekingia",0,0,0
"3","Sirhookera",0,0,0
"3","Sirindhornia",0,0,0
"3","Skeptrostachys",0,0,0
"3","Smitinandia",0,0,0
"3","Sobennikoffia",0,0,0
"3","Sobralia",0,0,0
"3","Solenangis",0,0,0
"3","Solenidium",0,0,0
"3","Solenocentrum",0,0,0
"3","Soterosanthus",0,0,0
"3","Sotoa",0,0,0
"3","Spathoglottis",0,0,0
"3","Specklinia",0,0,0
"3","Sphyrarhynchus",0,0,0
"3","Spiculaea",0,0,0
"3","Spiranthes",0,0,0
"3","Stanhopea",0,0,0
"3","Stelis",0,0,0
"3","Stellamaris",0,0,0
"3","Stenia",0,0,0
"3","Stenoglottis",0,0,0
"3","Stenoptera",0,0,0
"3","Stenorrhynchos",0,0,0
"3","Stenotyla",0,0,0
"3","Stereochilus",0,0,0
"3","Stereosandra",0,0,0
"3","Steveniella",0,0,0
"3","Stichorkis",0,0,0
"3","Stigmatodactylus",0,0,0
"3","Strongyleria",0,0,0
"3","Suarezia",0,0,0
"3","Summerhayesia",0,0,0
"3","Svenkoeltzia",0,0,0
"3","Systeloglossum",0,0,0
"3","Taeniophyllum",0,0,0
"3","Tainia",0,0,0
"3","Tamayorkis",0,0,0
"3","Taprobanea",0,0,0
"3","Teagueia",0,0,0
"3","Telipogon",0,0,0
"3","Tetramicra",0,0,0
"3","Teuscheria",0,0,0
"3","Thaia",0,0,0
"3","Thecopus",0,0,0
"3","Thecostele",0,0,0
"3","Thelasis",0,0,0
"3","Thelymitra",0,0,0
"3","Thelyschista",0,0,0
"3","Thrixspermum",0,0,0
"3","Thulinia",0,0,0
"3","Thunia",0,0,0
"3","Thysanoglossa",0,0,0
"3","Tipularia",0,0,0
"3","Tolumnia",0,0,0
"3","Townsonia",0,0,0
"3","Trachoma",0,0,0
"3","Traunsteinera",0,0,0
"3","Trevoria",0,0,0
"3","Triceratorhynchus",0,0,0
"3","Trichocentrum",0,0,0
"3","Trichoceros",0,0,0
"3","Trichoglottis",0,0,0
"3","Trichopilia",0,0,0
"3","Trichosalpinx",0,0,0
"3","Trichotosia",0,0,0
"3","Tridactyle",0,0,0
"3","Triphora",0,0,0
"3","Trisetella",0,0,0
"3","Trizeuxis",0,0,0
"3","Tropidia",0,0,0
"3","Tsaiorchis",0,0,0
"3","Tuberolabium",0,0,0
"3","Tylostigma",0,0,0
"3","Uleiorchis",0,0,0
"3","Uncifera",0,0,0
"3","Vanda",0,0,0
"3","Vandopsis",0,0,0
"3","Vanilla",0,0,0
"3","Vargasiella",0,0,0
"3","Vasqueziella",0,0,0
"3","Veyretella",0,0,0
"3","Veyretia",0,0,0
"3","Vitekorchis",0,0,0
"3","Vrydagzynea",0,0,0
"3","Waireia",0,0,0
"3","Warczewiczella",0,0,0
"3","Warmingia",0,0,0
"3","Warrea",0,0,0
"3","Warreella",0,0,0
"3","Warreopsis",0,0,0
"3","Wullschlaegelia",0,0,0
"3","Xerorchis",0,0,0
"3","Xylobium",0,0,0
"3","Yoania",0,0,0
"3","Ypsilopus",0,0,0
"3","Zelenkoa",0,0,0
"3","Zeuxine",0,0,0
"3","Zootrophion",0,0,0
"3","Zygopetalum",0,0,0
"3","Zygosepalum",0,0,0
"3","Zygostates",0,0,0
"4","Acanthophippium",0,0,0
"4","Achlydosa",0,0,0
"4","Acianthera",0.505285412262156,1,0.505285412262156
"4","Acianthus",0,0,0
"4","Acineta",0.0507399577167019,1,0.0507399577167019
"4","Acriopsis",0,0,0
"4","Acrorchis",0.00845665961945032,1,0.00845665961945032
"4","Adenochilus",0,0,0
"4","Adenoncos",0,0,0
"4","Adrorhizon",0,0,0
"4","Aerangis",0,0,0
"4","Aeranthes",0,0,0
"4","Aerides",0,0,0
"4","Aeridostachya",0,0,0
"4","Aetheorhyncha",0.00211416490486258,1,0.00211416490486258
"4","Afropectinariella",0,0,0
"4","Aganisia",0.112050739957717,1,0.112050739957717
"4","Aglossorrhyncha",0,0,0
"4","Agrostophyllum",0,0,0
"4","Alamania",0.0274841437632135,1,0.0274841437632135
"4","Alatiliparis",0,0,0
"4","Altensteinia",0.0570824524312896,1,0.0570824524312896
"4","Ambrella",0,0,0
"4","Amoana",0.00211416490486258,1,0.00211416490486258
"4","Anacamptis",0,0,0
"4","Anathallis",0.283298097251586,1,0.283298097251586
"4","Ancistrochilus",0,0,0
"4","Ancistrorhynchus",0,0,0
"4","Andinia",0.0507399577167019,1,0.0507399577167019
"4","Andreettaea",0.143763213530655,1,0.143763213530655
"4","Angraecopsis",0,0,0
"4","Angraecum",0,0,0
"4","Anguloa",0.0169133192389006,1,0.0169133192389006
"4","Ania",0,0,0
"4","Anoectochilus",0,0,0
"4","Ansellia",0,0,0
"4","Anthogonium",0,0,0
"4","Aphyllorchis",0,0,0
"4","Aplectrum",0,0,0
"4","Aporostylis",0,0,0
"4","Apostasia",0,0,0
"4","Appendicula",0,0,0
"4","Aracamunia",0.00211416490486258,1,0.00211416490486258
"4","Arachnis",0,0,0
"4","Arethusa",0,0,0
"4","Arpophyllum",0.0676532769556025,1,0.0676532769556025
"4","Arthrochilus",0,0,0
"4","Artorima",0.0126849894291755,1,0.0126849894291755
"4","Arundina",0,0,0
"4","Aspasia",0.158562367864693,1,0.158562367864693
"4","Aulosepalum",0.0570824524312896,1,0.0570824524312896
"4","Auxopus",0,0,0
"4","Bambuseria",0,0,0
"4","Barbosella",0.150105708245243,1,0.150105708245243
"4","Barkeria",0.0739957716701903,1,0.0739957716701903
"4","Baskervilla",0.0718816067653277,1,0.0718816067653277
"4","Batemannia",0.0613107822410148,1,0.0613107822410148
"4","Beclardia",0,0,0
"4","Beloglottis",0.103594080338266,1,0.103594080338266
"4","Benthamia",0,0,0
"4","Benzingia",0.0211416490486258,1,0.0211416490486258
"4","Biermannia",0,0,0
"4","Bifrenaria",0.143763213530655,1,0.143763213530655
"4","Bipinnula",0.0274841437632135,0.928571428571429,0.0255209906372697
"4","Bletia",0.325581395348837,0.846153846153846,0.275491949910555
"4","Bletilla",0,0,0
"4","Bogoria",0,0,0
"4","Bolusiella",0,0,0
"4","Bonatea",0,0,0
"4","Brachionidium",0.0909090909090909,1,0.0909090909090909
"4","Brachycorythis",0,0,0
"4","Brachypeza",0,0,0
"4","Brachystele",0.105708245243129,0.980392156862745,0.103635534552087
"4","Braemia",0.0486257928118393,1,0.0486257928118393
"4","Brassavola",0.405919661733615,1,0.405919661733615
"4","Brassia",0.285412262156448,1,0.285412262156448
"4","Bromheadia",0,0,0
"4","Broughtonia",0.0274841437632135,1,0.0274841437632135
"4","Brownleea",0,0,0
"4","Bryobium",0,0,0
"4","Buchtienia",0.0422832980972516,1,0.0422832980972516
"4","Bulbophyllum",0.312896405919662,0.222556390977444,0.0696370948512931
"4","Burnettia",0,0,0
"4","Caladenia",0,0,0
"4","Calanthe",0.0507399577167019,0.0676056338028169,0.00343030700056576
"4","Caleana",0,0,0
"4","Callostylis",0,0,0
"4","Calochilus",0,0,0
"4","Calopogon",0.0126849894291755,0.0495867768595041,0.000629007740289693
"4","Caluera",0.00845665961945032,1,0.00845665961945032
"4","Calymmanthera",0,0,0
"4","Calypso",0,0,0
"4","Calyptrochilum",0,0,0
"4","Campanulorchis",0,0,0
"4","Campylocentrum",0.484143763213531,1,0.484143763213531
"4","Capanemia",0.0909090909090909,1,0.0909090909090909
"4","Cardiochilos",0,0,0
"4","Catasetum",0.59830866807611,1,0.59830866807611
"4","Cattleya",0.369978858350951,1,0.369978858350951
"4","Caucaea",0.0317124735729387,1,0.0317124735729387
"4","Caularthron",0.116279069767442,1,0.116279069767442
"4","Centrostigma",0,0,0
"4","Cephalanthera",0,0,0
"4","Ceratandra",0,0,0
"4","Ceratostylis",0,0,0
"4","Chamaeanthus",0,0,0
"4","Chamaegastrodia",0,0,0
"4","Chamelophyton",0.00211416490486258,1,0.00211416490486258
"4","Chamorchis",0,0,0
"4","Changnienia",0,0,0
"4","Chaubardia",0.0465116279069767,1,0.0465116279069767
"4","Chaubardiella",0.0147991543340381,1,0.0147991543340381
"4","Cheiradenia",0.0274841437632135,1,0.0274841437632135
"4","Cheirostylis",0,0,0
"4","Chiloglottis",0,0,0
"4","Chiloschista",0,0,0
"4","Chloraea",0.0591966173361522,0.736842105263158,0.0436185601424279
"4","Chondrorhyncha",0.00845665961945032,1,0.00845665961945032
"4","Chondroscaphe",0.0274841437632135,1,0.0274841437632135
"4","Chroniochilus",0,0,0
"4","Chrysoglossum",0,0,0
"4","Chysis",0.0422832980972516,1,0.0422832980972516
"4","Chytroglossa",0.00845665961945032,1,0.00845665961945032
"4","Cirrhaea",0.0317124735729387,1,0.0317124735729387
"4","Cischweinfia",0.0422832980972516,1,0.0422832980972516
"4","Claderia",0,0,0
"4","Cleisocentron",0,0,0
"4","Cleisomeria",0,0,0
"4","Cleisostoma",0,0,0
"4","Cleisostomopsis",0,0,0
"4","Cleistes",0.272727272727273,1,0.272727272727273
"4","Cleistesiopsis",0,0,0
"4","Clematepistephium",0,0,0
"4","Clowesia",0.0591966173361522,1,0.0591966173361522
"4","Coccineorchis",0.0422832980972516,1,0.0422832980972516
"4","Cochleanthes",0.0465116279069767,1,0.0465116279069767
"4","Codonorchis",0.00211416490486258,0.0909090909090909,0.000192196809532962
"4","Coelia",0.0507399577167019,1,0.0507399577167019
"4","Coeliopsis",0.00634249471458774,1,0.00634249471458774
"4","Coelogyne",0,0,0
"4","Coenoemersa",0.0634249471458774,0.909090909090909,0.0576590428598885
"4","Coilochilus",0,0,0
"4","Collabium",0,0,0
"4","Comparettia",0.171247357293869,1,0.171247357293869
"4","Constantia",0.0126849894291755,1,0.0126849894291755
"4","Cooktownia",0,0,0
"4","Corallorhiza",0.0761099365750529,0.0650994575045208,0.00495471558173943
"4","Coryanthes",0.101479915433404,1,0.101479915433404
"4","Corybas",0,0,0
"4","Corycium",0,0,0
"4","Corymborkis",0.147991543340381,0.32258064516129,0.047739207529155
"4","Cottonia",0,0,0
"4","Cotylolabium",0.00422832980972516,1,0.00422832980972516
"4","Cranichis",0.291754756871036,1,0.291754756871036
"4","Cremastra",0,0,0
"4","Crepidium",0,0,0
"4","Crossoglossa",0.0443974630021142,1,0.0443974630021142
"4","Crossoliparis",0.0126849894291755,1,0.0126849894291755
"4","Cryptarrhena",0.0972515856236787,1,0.0972515856236787
"4","Cryptochilus",0,0,0
"4","Cryptopus",0,0,0
"4","Cryptostylis",0,0,0
"4","Cuitlauzina",0.0465116279069767,1,0.0465116279069767
"4","Cyanaeorchis",0.0507399577167019,1,0.0507399577167019
"4","Cybebus",0.00634249471458774,1,0.00634249471458774
"4","Cyclopogon",0.355179704016913,0.988235294117647,0.351001119263773
"4","Cycnoches",0.12262156448203,1,0.12262156448203
"4","Cylindrolobus",0,0,0
"4","Cymbidium",0,0,0
"4","Cymbilabia",0,0,0
"4","Cymboglossum",0,0,0
"4","Cynorkis",0,0,0
"4","Cypripedium",0.0486257928118393,0.036741214057508,0.00178657066241582
"4","Cyrtochiloides",0.0380549682875264,1,0.0380549682875264
"4","Cyrtochilum",0.107822410147992,1,0.107822410147992
"4","Cyrtopodium",0.490486257928118,0.995708154506438,0.488381166692375
"4","Cyrtorchis",0,0,0
"4","Cyrtosia",0,0,0
"4","Cyrtostylis",0,0,0
"4","Cystorchis",0,0,0
"4","Dactylorhiza",0,0,0
"4","Dactylostalix",0,0,0
"4","Daiotyla",0.00845665961945032,1,0.00845665961945032
"4","Danhatchia",0,0,0
"4","Degranvillea",0.00422832980972516,1,0.00422832980972516
"4","Deiregyne",0.0591966173361522,1,0.0591966173361522
"4","Dendrobium",0,0,0
"4","Dendrolirium",0,0,0
"4","Dendrophylax",0.0380549682875264,0.9,0.0342494714587738
"4","Devogelia",0,0,0
"4","Diaphananthe",0,0,0
"4","Diceratostele",0,0,0
"4","Dichaea",0.479915433403805,1,0.479915433403805
"4","Dichromanthus",0.0972515856236787,0.958333333333333,0.093199436222692
"4","Didymoplexiella",0,0,0
"4","Didymoplexis",0,0,0
"4","Dienia",0,0,0
"4","Diglyphosa",0,0,0
"4","Dilochia",0,0,0
"4","Dilochiopsis",0,0,0
"4","Dilomilis",0.0126849894291755,1,0.0126849894291755
"4","Dimerandra",0.158562367864693,1,0.158562367864693
"4","Dimorphorchis",0,0,0
"4","Dinema",0.0465116279069767,1,0.0465116279069767
"4","Dinklageella",0,0,0
"4","Diodonopsis",0.0359408033826638,1,0.0359408033826638
"4","Diplocentrum",0,0,0
"4","Diplomeris",0,0,0
"4","Diploprora",0,0,0
"4","Dipodium",0,0,0
"4","Disa",0,0,0
"4","Discyphus",0.0169133192389006,1,0.0169133192389006
"4","Disperis",0,0,0
"4","Diuris",0,0,0
"4","Domingoa",0.0338266384778013,1,0.0338266384778013
"4","Dossinia",0,0,0
"4","Dracomonticola",0,0,0
"4","Draconanthes",0.0211416490486258,1,0.0211416490486258
"4","Dracula",0.0570824524312896,1,0.0570824524312896
"4","Drakaea",0,0,0
"4","Dresslerella",0.0190274841437632,1,0.0190274841437632
"4","Dressleria",0.0211416490486258,1,0.0211416490486258
"4","Dryadella",0.128964059196617,1,0.128964059196617
"4","Dryadorchis",0,0,0
"4","Drymoanthus",0,0,0
"4","Duckeella",0.0507399577167019,1,0.0507399577167019
"4","Dunstervillea",0.00422832980972516,1,0.00422832980972516
"4","Dyakia",0,0,0
"4","Earina",0,0,0
"4","Echinorhyncha",0.00845665961945032,1,0.00845665961945032
"4","Echinosepala",0.0507399577167019,1,0.0507399577167019
"4","Eggelingia",0,0,0
"4","Eleorchis",0,0,0
"4","Elleanthus",0.323467230443975,1,0.323467230443975
"4","Eloyella",0.0105708245243129,1,0.0105708245243129
"4","Eltroplectris",0.114164904862579,1,0.114164904862579
"4","Embreea",0.00634249471458774,1,0.00634249471458774
"4","Encyclia",0.558139534883721,0.974169741697417,0.543722646528791
"4","Ephippianthus",0,0,0
"4","Epiblastus",0,0,0
